algorithm,fitness_alignments,fitness_token_based,precision_alignments,precision_token_based,generalization
alpha,0.8002551743691523,0.7996860905180248,0.3365822711805756,0.3365822711805756,0.9700263386640254
inductive,0.9999010667301397,1.0,0.9682254196642686,0.9682254196642686,0.9634171412933561
heuristics,,0.8008676817770977,0.9838318512530315,0.6077099770298612,0.9275241341063437
ilp,0.9999464729531915,1.0,0.6914185139377795,0.6914185139377795,0.9734513505298683
