algorithm,fitness_alignments,fitness_token_based,precision_alignments,precision_token_based,generalization
alpha,0.5637813590297391,0.659368937804347,0.2386765131769476,0.2386765131769476,0.9627874946992688
inductive,0.9998886471346216,1.0,0.805278357590141,0.805278357590141,0.9660459355221442
heuristics,,0.8641696551113472,0.9944289693593314,0.6084926634059582,0.978829889949717
ilp,0.9999595630241502,1.0,0.28549850473921634,0.28549850473921634,0.9653551837493388
